VID_PATH = ./data/IMG_5920.MOV
RSZ_SCLE = 0.8
HGT, WDT = 1080, 1920
LEN, FPS = 6848, 195

5.86%	2.07	0.47	0.575
5.87%	2.07	0.47	0.4555
5.88%	2.08	0.47	0.8244
5.9%	2.08	0.47	0.4301
5.91%	2.08	0.47	0.2124
5.93%	2.09	0.47	0.662
5.94%	2.09	0.47	0.4232
5.96%	2.1	0.47	0.5257
5.97%	2.1	0.7	0.7791
5.99%	2.1	0.7	0.8762
6.0%	2.11	0.47	0.7635
6.02%	2.11	0.47	0.9972
6.03%	2.13	0.47	0.4681
6.05%	2.14	0.47	0.7444
6.06%	2.14	0.7	0.7773
6.07%	2.15	0.7	0.8666
6.09%	2.16	0A7	0.6829
6.1%	2.16	0.47	0.9675
6.12%	2.17	0.47	0.2114
6.13%	2.17	0.47	0.5001
6.15%	2.18	0.7	0.5648
6.16%	2.18	0.7	0.7863
6.18%	2.18	0.47	0.9851
6.19%	2.19	0.47	0.8753
6.21%	2.19	0.47	0.9755
6.22%	2.2	0.7	0.8377
6.24%	2.2	0.47	0.5726
6.25%	2.2	0.47	0.5774
6.26%	2.21	0.47	0.5289
6.28%	2.21	0.47	0.8352
6.29%	2.22	0.47	0.7671
6.31%	2.22	0.47	0.5998
6.32%	2.23	0.47	0.6815
6.34%	2.23	0.47	0.8637
6.35%	2.23	0.47	0.9781
6.37%	2.24	0.47	0.3474
6.38%	2.24	0.47	0.4421
6.4%	2.25	0.47	0.6215
6.41%	2.26	0.7	0.9819
6.43%	2.27	0.47	0.9443
6.44%	2.27	0.7	0.5584
6.45%	2.28	0.7	0.5245
6.47%	2.29	0.47	0.9961
6.48%	2.29	0.47	0.6445
6.5%	2.3	0.47	0.844
